Basvuru Yili,Degerlendirme Puani,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri,Universite Adi,Universite Turu,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Bölüm,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,Lise Adi,Lise Adi Diger,Lise Sehir,Lise Turu,Lise Bolumu,Lise Bolum Diger,Lise Mezuniyet Notu,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari,Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Kardes Sayisi,Girisimcilik Kulupleri Tarzi Bir Kulube Uye misiniz?,Uye Oldugunuz Kulubun Ismi,Profesyonel Bir Spor Daliyla Mesgul musunuz?,Spor Dalindaki Rolunuz Nedir?,Aktif olarak bir STK üyesi misiniz?,Hangi STK'nin Uyesisiniz?,Stk Projesine Katildiniz Mi?,Girisimcilikle Ilgili Deneyiminiz Var Mi?,Girisimcilikle Ilgili Deneyiminizi Aciklayabilir misiniz?,Ingilizce Biliyor musunuz?,Ingilizce Seviyeniz?,"Daha Önceden Mezun Olunduysa, Mezun Olunan Üniversite",id
2022,47.0,Kadın,27.11.2001 00:00,Kütahya,İstanbul,İstanbul Üniversitesi,Devlet,,Hayır,Hukuk,3,3.00 - 3.49,,Kütahya ASE Sosyal Bilimler Lisesi,,Kütahya,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,İlkokul,Evet,Özel Sektör,Üniversite,Evet,Özel Sektör,1.0,Evet,,Evet,Takım Oyuncusu,Evet,Lisede çölyak hastaları için destek ve bilgilendirme programlarına katıldım.,,Evet,İnstagram üzerinden nike markasının ürünlerinin satış sayfasını kurduk.,Evet,,,58776
2022,47.0,Erkek,3.08.1999 00:00,İstanbul,İstanbul,Yıldız Teknik Üniversitesi,Devlet,,Hayır,Uluslararası İlişkiler,4,2.50 - 2.99,,Özel Nev Anadolu Lisesi,,İstanbul,Özel,Eşit Ağırlık,,75 - 100,Hayır,-,-,Üniversite,Evet,Özel Sektör,Lise,Evet,Özel Sektör,2.0,Hayır,,Evet,Lider/Kaptan,Evet,Türk Kızılay’ın Gençlik yapılanmasında genel merkez yönetim kurulu üyesin ve uluslarası ilişkiler birimi başkanıyım. Bu göreve gelmeden önce de 3 seneden fazla Genç Kızılay’da gönüllülük yapmıştım. 2018-2020 yılları arasında da Suriyeli öğrencilerin entegrasyonunu hızlandırmak amacıyla iyilikhane çocuk derneğinde gönüllülük yapmış ve akademik ve sosyal adaptasyonları için çalışmıştım.,,Evet,2021 yılında tutkumuzu işe dönüştürmek üzere el yapılı çikolata İmalatına odaklanmış bir şirket kurdum ve bu süreçte kuryelikten marka konumlandırmasına dek pek çok farklı perspektiften bir işletmeyi tanıma şansım oldu. Co-founder olmak böyle bir tecrübe imiş…,Evet,,,58777
2022,47.0,Kadın,22.04.2003 00:00,Çanakkale,İstanbul,İstanbul Üniversitesi,Devlet,,Hayır,Tıp,2,3.00 - 3.49,,Çanakkale fen lisesi,,Çanakkale,Devlet,Sayısal,,75 - 100,Hayır,-,-,Üniversite,Evet,Kamu,Üniversite,Hayır,-,1.0,Evet,,Evet,Takım Oyuncusu,Evet,Nesin matematik köyünde ve aiesec ile mısırda gönüllülük deneyimim oldu.,,Hayır,-,Evet,,,58778
2022,47.0,Kadın,7.01.2000 00:00,Adana,İstanbul,Koç Üniversitesi,Özel,,Evet,Psikoloji,3,3.50 - 4.00,,Uğur okulları,,Adana,Özel,Sayısal,,75 - 100,Evet,Koç üniversitesi,500₺ - 999₺,Üniversite,Hayır,-,İlkokul,Hayır,-,2.0,Hayır,,Evet,Takım Oyuncusu,Evet,"Okulumuzun gönüllülerden oluşan bir öğrenci kulübü var ve o kulüp kapsamında özel çocuklar için bir etkinlik düzenlemiştik ve o etkinliğin başlangıç ve ilerleyen süreçlerinde yer aldım. Down sendromlu, otizmli, engelli ve üstün zekalı olan çocuklarımızı ve aileleri için okulumuzun spor salonunda çok büyük luna park oyuncalarindan oluşan bir etkinlik düzenledik. Bu etkinlik pandemiden önceydi ve 900 adet sucuk ekmek hazırlamıştım. Çocukların mutluluğunu görmek benim için hep çok özel olmuştur.",,Evet,Ben çok hızlı fikir üreten ve onu hayata çok hızlı geçiren bir insanım ve öğrenci kulüplerde kendimi öne çıkarmama da bu özellik vesile oldu. Katıldığım gruplarda ve ofislerde hep etkinlik grubunda yer aldım çünkü bir çok fikir üretiyordum yapılabileceklerle ilgili. Çocukken annemin kumaşlara işlediği boncuklarla bilezik kolye yapıp arkadaşlarıma satmıştım. Onun dışında ailemin bir butiği vardı ve kıyafet satıyordu. Bende orada kendi rafımı oluşturup doğal ve el işi olan malzemeleri sergileyip satışa çıkarmıştım.,Evet,,,58779
2022,47.0,Kadın,17.08.2002 00:00,İstanbul,İstanbul,Boğaziçi Üniversitesi,Devlet,,Hayır,Fen Bilgisi Öğretmenliği,2,1.80 - 2.49,,Özdemir Sabancı Emirgan Anadolu Lisesi,,İstanbul,Devlet,Sayısal,,75 - 100,Evet,KYK,500₺ - 999₺,Üniversite,Evet,Kamu,Lise,Hayır,-,0.0,Evet,,Evet,Bireysel,Evet,Boğaziçi Üniversitesi'nin EREC'de (Eğitim ve Araştırma Kulübü) 5. sınıf öğrencilerine bir yıl boyunca gönüllü öğretmenlik yaptım. Şu anda aynı kulüpte yönetim kurulu üyesiyim. Seminer kurulu sorumlusu olarak görev yapıyorum. Ayrıca TOG (Toplum Gönüllüleri Vakfı) gönüllüsü olarak bağış kampanyası başlattım ve bir ay boyunca bu süreci yönettim. Bunlar dışında Tema Vakfı'nda da gönüllüyüm.,,Hayır,-,Evet,,,58780
2022,47.0,Kadın,17.01.2000 00:00,İzmir,İzmir,Anadolu Üniversitesi,Devlet,,Hayır,Eczacılık,4,3.50 - 4.00,,İZMİR KARŞIYAKA ANADOLU LİSESİ,,İzmir,Devlet,Sayısal,,75 - 100,Hayır,-,-,Lise,Evet,Özel Sektör,Lise,Evet,Özel Sektör,2.0,Hayır,,Evet,Diğer,Evet,"LÖSEV faaliyetlerinde yer aldım. Ayrıca huzur evi ziyaretleri gibi çeşitli faaliyetleri organize ettim. 2019 yılında 8. Her Yönüyle Eczacılık Sempozyumu organizasyon üyelerinden biriydim ve oldukça bilgilendirici, eğlendirici uluslararası bir sempozyum düzenledik.",,Hayır,-,Evet,,,58781
2022,47.0,Kadın,12.12.2004 00:00,Ağrı,Erzurum,Ağrı İbrahim Çeçen Üniversitesi,Devlet,,Hayır,Tıp,2,3.00 - 3.49,,Van Türk Telekom Fen Lisesi,,Van,Devlet,Sayısal,,75 - 100,Hayır,-,-,İlkokul,Hayır,-,Lise,Evet,Kamu,4.0,Hayır,,Evet,Lider/Kaptan,Evet,Gençler spor bakanlığında projesi kapsamında otobüs so,,Hayır,-,Evet,,,58782
2022,47.0,Erkek,20.10.2000 00:00,Kahramanmaraş,Gaziantep,Sinop Üniversitesi,Devlet,,Hayır,İlköğretim Matematik Öğretmenliği,4,3.00 - 3.49,,ÖZEL İDARE ANADOLU LİSESİ,,Gaziantep,Devlet,Sayısal,,75 - 100,Evet,Kredi ve yurtlar kurumu,500₺ - 999₺,Ortaokul,Hayır,-,Ortaokul,Hayır,-,3.0,Evet,,Evet,Lider/Kaptan,Evet,Gençlik merkezle,,Hayır,-,Evet,,,58783
2022,47.0,Erkek,15.02.2002 00:00,Bursa,İstanbul,İstanbul Teknik Üniversitesi,Devlet,,Hayır,Bilgisayar Mühendisliği,2,3.00 - 3.49,,Bursa Hürriyet Anadolu Lisesi,,Bursa,Devlet,Sayısal,,75 - 100,Evet,KYK,500₺ - 999₺,İlkokul,Evet,Özel Sektör,Ortaokul,Evet,Özel Sektör,2.0,Evet,,Evet,Bireysel,Evet,Bursa'da kitap ve dergilere ulaşımı olmayan okullara kitap ve dergi ulaştırmakla ilgili oluşturduğumuz bir projem,,Hayır,-,Evet,,,58784
2022,47.0,Erkek,14.04.2002 00:00,Kahramanmaraş,Kahramanmaraş,Kahramanmaraş Sütçü İmam Üniversitesi,Devlet,,Hayır,Diğer,2,2.50 - 2.99,,Kahramanmaraş merkez Anadolu imam hatip lisesi,,Kahramanmaraş,Devlet,Sayısal,,50 - 74,Hayır,-,-,İlkokul,Hayır,-,Ortaokul,Evet,Özel Sektör,4.0,Hayır,,Evet,Lider/Kaptan,Evet,Yeşil ay için ağaç dikmek,,Evet,Aromalı ayran yapmıştım çikolatalı muzlu,Evet,,,58785
2022,47.0,Erkek,19.07.1999 00:00,Gümüşhane,Erzincan,Erzincan Binali Yıldırım Üniversitesi,Devlet,,Hayır,Havacılık Yönetimi,3,1.80 - 2.49,,Lokman Hekim Mesleki ve Tekniki Anadolu Lisesi,,Gümüşhane,Devlet,Eşit Ağırlık,,75 - 100,Evet,Kyk kredi bursu,500₺ - 999₺,İlkokul,Hayır,-,Üniversite,Evet,Kamu,4.0,Hayır,,Evet,Lider/Kaptan,Evet,Sosyal projeler,,Hayır,-,Evet,,,58786
2022,47.0,Kadın,7.01.2003 00:00,Manisa,Manisa,Gebze Teknik Üniversitesi,Devlet,,Hayır,Mimarlık,Hazırlık,Hazırlığım,,Çağlak Anadolu Lisesi,,Kocaeli,Devlet,Sayısal,,75 - 100,Hayır,-,-,İlkokul,Hayır,-,Ortaokul,Evet,Diğer,3.0,Evet,,Evet,Bireysel,Evet,Tübitak sergisinde geri dönüşüm ile ilgili çalışmalar yaptım.Aynı zamanda insanlara sanatsal gösteriler hazırladım,,Evet,Kendi okul harçlığım ile geri dönüştürülemeyen atıklardan estetik ürünler hazırladım,Evet,,,58787
2022,47.0,Kadın,7.01.2002 00:00,İzmir,İzmir,Yaşar Üniversitesi,Özel,,Evet,Uluslararası Lojistik Yönetimi,1,3.00 - 3.49,,Bilgince Anadolu Lisesi,,İzmir,Özel,Eşit Ağırlık,,75 - 100,Evet,KYK,500₺ - 999₺,Lise,Hayır,-,Ortaokul,Hayır,-,1.0,Hayır,,Evet,Takım Oyuncusu,Evet,Kızılaya düzenli kan bağışında bulunuyorum.,,Evet,Lisede okulumuzda daha önce uygulanmayan komite etkinliğimde öncü rol oynadım. Hayvan Hakları komitesinde başkanlık yaptım.,Evet,,,58788
2022,47.0,Kadın,19.01.2003 00:00,İstanbul,İstanbul,Çankırı Karatekin Üniversitesi,Devlet,,Hayır,Diğer,2,3.50 - 4.00,,Hikmet Nazif Kurşunoğlu Mesleki ve Teknik Anadolu Lisesi,,İstanbul,Devlet,Eşit Ağırlık,,75 - 100,Evet,KYK,500₺ - 999₺,Ortaokul,Evet,Özel Sektör,Lise,Evet,Özel Sektör,1.0,Hayır,,Evet,Takım Oyuncusu,Evet,"AFAD, İHH ile aktif, lise dönemimde ise Tügva ve Kızılay ile gönüllü faaliyetler sürdürmekteydim.",,Evet,Geçtiğimiz yaz ev tekstili ve süs eşyaları konseptiyle birkaç ürün depolayıp online satış yapmıştım. Küçük ama benim için güzel bir girişimcilik tecrübesiydi.,Evet,,,58789
2022,47.0,Erkek,14.02.2000 00:00,Malatya,Edirne,Trakya Üniversitesi,Devlet,,Hayır,Resim,4,2.50 - 2.99,,İMMİB ERKAN AVCI MESLEKİ VE TEKNİK ANADOLU LİSESİ,,İstanbul,Devlet,Sözel,,50 - 74,Evet,KYK,500₺ - 999₺,İlkokul,Hayır,-,İlkokul,Evet,Özel Sektör,3.0,Hayır,,Evet,Bireysel,Evet,Kimsesiz çocuklar için ders verdim,,Evet,İlk girişimini evde bileklik yapıp satarak başladım 14 15 yaşlarındaydım,Evet,,,58790
2022,47.0,Kadın,9.12.2001 00:00,Ankara,İstanbul,Boğaziçi Üniversitesi,Devlet,,Hayır,İktisat,4,3.50 - 4.00,,Ted Ankara Koleji Vakfı Özel Lisesi,,Ankara,Özel,Eşit Ağırlık,,75 - 100,Evet,"KYK İlk 100 Bursu, Boğaziçi Üniversitesi Üstün Başarı Bursu, Matfen Dershaneleri",1000₺ ve üstü,Üniversite,Evet,Özel Sektör,Yüksek Lisans,Evet,Özel Sektör,1.0,Evet,,Hayır,-,Evet,"Lise öğrencilerine münazara eğitimi verdiğimiz bir kurumda çalışıyorum. Bu kurumun İngilizce münazara koordinatörüyüm. Bu kapsamda lise öğrencilerine gönüllü olarak da Türkçe ve İngilizce olarak münazara eğitimi verme şansım oldu. Bu eğitimler argümantasyon, mantık, ekonomi, hak hareketleri gibi alanlardaydı. Özellikle Anadolu'da yaşayan ve münazara eğitimine İstanbul ve Ankara gibi kolayca ulaşamayan lise öğrencileri ile çalıştık.",,Evet,"Lisemin düzenlediği girişimcilik forumuna katıldım ve girişimcilik kulübünün de üyesiydim. Ancak girişimcilikle ilgili asıl deneyimim kendi hobim üstünde geliştirdiğim bir proje. Bir münazara turnuvasında hangi takımların hangi salonda yarışacağının belirlenmesi için bir bilgisayar uygulaması ve algoritması kullanılıyor. Normalde bu uygulamayı yurt dışında kodlamış insanlardan alıyorduk, ancak yabancılar uygulamalarını euro ile paralı yapmaya karar verdi. Turnuva bütçelerine çok fazla yük olacağı için insanlar bunu satın almak istemiyordu, ben de kendi uygulamamı ve web sitemi oluşturmaya karar verdim. Yabancılara göre çok daha az bir ücret istediğim web sitemi Türkiye'de turnuva düzenlemek isteyenler tek makul fiyatlı alternatif olduğu için kullanmak zorundalar. Yabancıların uygulamasını da bu esnada farklı özellikler ekleyerek geliştirmeyi planlıyorum. Bu websitesinin kodlaması bittiği zaman münazara camiasındaki çevremi kullanarak bu uygulamadan ek gelir kazanmayı planlıyorum. Tekli",Evet,,,58791
2022,47.0,Kadın,18.10.2000 00:00,Şanlıurfa,Şanlıurfa,Adıyaman Üniversitesi,Devlet,,Hayır,Harita Mühendisliği,1,3.50 - 4.00,,Şanlıurfa Anadolu kız lisesi,,Şanlıurfa,Devlet,Sayısal,,50 - 74,Hayır,-,-,İlkokul,Hayır,-,İlkokul,Hayır,-,4.0,Evet,,Evet,Takım Oyuncusu,Evet,Bazı faaliyet ve yardımlarda gençlik merkezi ile gönüllü olarak bulunmaktayım,,Evet,Etkinlikler ve faaliyetlerde gönüllü öğrenci olarak yer ediniyorum,Evet,,,58792
2022,47.0,Erkek,4.02.2000 00:00,Antalya,Ankara,Ufuk Üniversitesi,Özel,,Evet,Yönetim Bilişim Sistemleri,4,3.00 - 3.49,,Ostim Teknik lisesi,,Ankara,Özel,Eşit Ağırlık,,75 - 100,Evet,Kyk,500₺ - 999₺,Lise,Evet,Özel Sektör,Lise,Evet,Diğer,2.0,Evet,,Evet,Bireysel,Evet,AIESEC Ankara İş Geliştirme koordinatörü,,Hayır,-,Evet,,,58793
2022,47.0,Erkek,30.08.2003 00:00,Ankara,Ankara,Gazi Üniversitesi,Devlet,,Hayır,Elektrik-Elektronik Mühendisliği,2,3.50 - 4.00,,75.Yıl Anadolu Lisesi,,Ankara,Devlet,Sayısal,,75 - 100,Evet,TEV,500₺ - 999₺,Ortaokul,Evet,Özel Sektör,Eğitimi yok,Hayır,-,0.0,Hayır,,Evet,Bireysel,Evet,Lisede 3 yıl tiyatro oynadım.Lisedeki her türlü müziksel etkinliğe katıldım Fizy dahil.Şuanda 6 toplulukta aktifim.Teknofeste hazırlanıyorum.Konferanslara katılıyorum(Örneğin Hacktrick CsCon),,Hayır,-,Evet,,,58794
2022,47.0,Kadın,18.06.2001 00:00,Elazığ,İstanbul,Mimar Sinan Güzel Sanatlar Üniversitesi,Devlet,,Hayır,Endüstriyel Tasarım,3,3.00 - 3.49,,Nişantaşı anadolu lisesi,,İstanbul,Devlet,Sayısal,,75 - 100,Hayır,-,-,Üniversite,Hayır,-,Üniversite,Evet,Kamu,1.0,Evet,,Hayır,-,Evet,Msgsü pati kulübünde gönüllü olarak sokak hayvanlarını besliyorum,,Evet,Şu anda okuluma girişimcilik kulübü açmaktayım ayrıca internette freelancerlık yapıyorum,Evet,,,58795
2022,47.0,Kadın,21.01.2001 00:00,Kocaeli,Kocaeli,Kocaeli Üniversitesi,Devlet,,Hayır,Halkla İlişkiler ve Tanıtım,4,3.50 - 4.00,,Yıldız Entegre Mesleki ve Teknik Anadolu Lisesi,,Kocaeli,Devlet,Sözel,,75 - 100,Hayır,-,-,Lise,Hayır,-,Lise,Hayır,-,1.0,Evet,,Hayır,-,Evet,Üniversitenin Tema etkinlik birim başkanıyım,,Evet,Bir eğitim projesi oluşturan ekipteyim,Evet,,,58796
2022,47.0,Kadın,27.09.2003 00:00,Manisa,Ankara,İhsan Doğramacı Bilkent Üniversitesi,Özel,,Evet,Uluslararası İlişkiler,1,3.00 - 3.49,,Şehzadeler Gediz Anadolu Lisesi,,Manisa,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Lise,Evet,Özel Sektör,Üniversite,Evet,Özel Sektör,2.0,Evet,,Evet,Takım Oyuncusu,Hayır,-,,Hayır,-,Evet,,,58797
2022,47.0,Erkek,1.05.2001 00:00,Konya,Ankara,Gazi Üniversitesi,Devlet,,Hayır,Elektrik-Elektronik Mühendisliği,3,3.00 - 3.49,,Fetullah Bayır Fen Lisesi,,Konya,Devlet,Sayısal,,75 - 100,Hayır,-,-,Üniversite,Evet,Diğer,Üniversite,Evet,Diğer,2.0,Evet,,Hayır,-,Evet,Ekosistem Lideri @Gazi Üniversitesi University4Society | 10.2021 - Devam Ediyor Yönetim Kurulu Üyesi Gazi Üniversitesi Uzay Teknolojileri ve Yapay Zeka Topluluğu | 10.2021 - Devam Ediyor LetsAcademy Girişimcilik Kampı University4Society | 05.2021 - 10.2021 Girişimcilik Eğitimi Katılımcısı ICMPD | 29.03.2022 - 10.04.2022 Ekip Üyesi@Ankara Üniversitesi University4Society | 9.2020 - 6.202,,Evet,Bir proje için çalışmalarımıza başladık. Birkaç firma ve belediyelerle görüşüp anlaşmaya çalışıyoruz. Umarım birkaç aya gerçek olacak.,Evet,,,58798
2022,47.0,Erkek,12.02.2000 00:00,Manisa,İstanbul,İstanbul Üniversitesi,Devlet,,Hayır,Hukuk,4,3.00 - 3.49,,Bornova Anadolu lisesinde iki yıl öğrenim gördükten sonra diğer iki öğrenim yılımı final temel lisesinde tamamladım,,İzmir,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Üniversite,Evet,Kamu,Üniversite,Evet,Kamu,1.0,Hayır,,Evet,Lider/Kaptan,Evet,Arkadaşlarım ile birlikte Hukuknotum.net internet sitesini kurmuştuk ( yönetimi ve yazılımı bana ait ) ücretsiz bir şekilde tüm öğrencilere faydalı not üretiyorduk.,,Evet,Unipubs ve Disoo uygulamalarında çalıştım,Evet,,,58799
2022,47.0,Kadın,16.09.2002 00:00,Bolu,İstanbul,İstanbul Üniversitesi,Devlet,,Hayır,Psikoloji,3,1.80 - 2.49,,Bolu Fen Lisesi*,,Bolu,Devlet,Eşit Ağırlık,,75 - 100,Evet,Kredi ve Yurtlar Kurumu,500₺ - 999₺,Üniversite,Hayır,-,Üniversite,Evet,Kamu,1.0,Evet,,Hayır,Diğer,Evet,"KYK Vezneciler Kız Yurdunda bulunan 50'den fazla kedi için oluşturulmuş gönüllü hayvan topluluğunda aktif rol alarak kedilerimizin ve yeri geldiğinde köpekler ile martılarımızın bakım, mama masrafları, mama dağıtımı gibi ihtiyaçlarıyla ilgileniyorum.",,Evet,"Fatih Belediyesinin düzenlediği Ideathon fikir maratonu için tasarladığımız ""evcil"" adlı mobil uygulamayla takımımla birlikte dördüncü olduk.",Evet,,,58800
2022,47.0,Kadın,13.01.2000 00:00,Kayseri,İstanbul,Marmara Üniversitesi,Devlet,,Hayır,Gazetecilik,4,2.50 - 2.99,,Kayseri Fen Lisesi,,Kayseri,Devlet,Sözel,,75 - 100,Evet,Kredi Yurtlar Kurumu,500₺ - 999₺,Üniversite,Hayır,-,Üniversite,Hayır,-,1.0,Hayır,,Evet,Bireysel,Evet,"Çorbada Tuzun Olsun, Şehrin İyi Hali ve nice organizasyonda görev aldım.",,Evet,1Genç1Gelecek ile birlikte uluslararası projelere imza attık,Evet,,,58801
2022,47.0,Kadın,15.07.2000 00:00,Kars,Aydın,Dokuz Eylül Üniversitesi,Devlet,,Hayır,Ekonomi,4,2.50 - 2.99,,Okyanus anadolu koleji,,İstanbul,Özel,Eşit Ağırlık,,75 - 100,Hayır,-,-,Üniversite,Hayır,-,Lise,Evet,Özel Sektör,2.0,Evet,,Evet,Takım Oyuncusu,Evet,AİESEC de bir yıl uluslararası girişimcilik projesinin kurul ekibinde görev aldım. Bu süre içerisinde İngilizcem ve zamanı yönetme becerim gelişti. TOG vakfında annesiyle birlikte cezaevinde kalan çocukların topluma geri kazandırılmasıyla ilgili olan bir projede yer aldım.,,Hayır,-,Evet,,,58802
2022,47.0,Kadın,25.04.1999 00:00,Kars,Trabzon,Karadeniz Teknik Üniversitesi,Devlet,,Hayır,Peyzaj Mimarlığı,4,2.50 - 2.99,,Kars Final Temel Lisesi,,Kars,Özel,Sayısal,,75 - 100,Hayır,-,-,İlkokul,Hayır,-,Ortaokul,Evet,Kamu,3.0,Evet,,Evet,Takım Oyuncusu,Evet,Deniz Temiz Derneği Turmepa - Gönüllü halen AIESEC oGV departmanı takım üyesi - 6 ay,,Hayır,-,Evet,,,58803
2022,47.0,Kadın,10.12.1999 00:00,Antalya,Denizli,Pamukkale Üniversitesi,Devlet,,Hayır,Tıp,5,3.00 - 3.49,,Namık karamancı fen lisesi,,Antalya,Devlet,Sayısal,,75 - 100,Hayır,-,-,Üniversite,Evet,Özel Sektör,Lise,Hayır,-,2.0,Hayır,,Evet,Lider/Kaptan,Evet,Manavgat yangınında mağdur durumdaki insanlara yiyecek kıyafet barınma vb yardımlarda aktif rol aldım,,Hayır,-,Evet,,,58804
2022,47.0,Kadın,14.05.2001 00:00,Sivas,Sivas,Tokat Gaziosmanpaşa Üniversitesi,Devlet,,Hayır,İngilizce Öğretmenliği,3,3.00 - 3.49,,Yenişehir Anadolu Lisrsi,,Sivas,Devlet,Dil,,75 - 100,Evet,Kyk bursu,500₺ - 999₺,Ortaokul,Hayır,-,Lise,Hayır,-,3.0,Hayır,,Evet,Bireysel,Hayır,-,,Evet,Erasmus,Evet,,,58805
2022,47.0,Kadın,3.08.2003 00:00,Afyonkarahisar,Afyonkarahisar,Hacettepe Üniversitesi,Devlet,,Hayır,İşletme,1,Hazırlığım,,Afyonkarahisar Anafartalar Anadolu Lisesi,,Afyonkarahisar,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,İlkokul,Hayır,-,Üniversite,Evet,Özel Sektör,3.0,Evet,,Evet,Bireysel,Evet,"AIESEC, Yeşilay, tog",,Hayır,-,Evet,,,58806
2022,47.0,Kadın,19.09.2000 00:00,İstanbul,İstanbul,Galatasaray Üniversitesi,Devlet,,Hayır,Uluslararası İlişkiler,4,2.50 - 2.99,,Florya Tevfik Ercan Anadolu Lisesi,,İstanbul,Devlet,Eşit Ağırlık,,75 - 100,Hayır,-,-,Üniversite,Evet,Özel Sektör,Üniversite,Evet,Özel Sektör,1.0,Hayır,,Hayır,-,Evet,"Geçtiğimiz yıllarda SosyalBen ve İhtiyaç Haritası'nda aktif gönüllülük yapma fırsatı buldum. Şu anda ise KODA'da aktif gönüllülük yapıyorum. Daha öncesinde ise Fransa'da restorasyon çalışması (APARE), Erasmus+ ve Ask.me gibi programlarda gönüllülük deneyimlerim olmuştu.",,Evet,"Kendi özel girişimcilik deneyimim olmasa da geçtiğimiz 1 sene boyunca iki farklı başarılı girişimin parçası oldum. Ağustos- Aralık 2021 aralığında Cineshort'ta, Şubat 2022'den bu yana da Vahaa'da görev almaktayım. Böylece start-up ve girişimcilik ekosistemini yakından gözlemleme ve içerisinde bulunma fırsatı buldum. Bu tecrübelerim sayesinde hem birçok farklı insanla tanıştım ve onların tecrübelerinden faydalandım, hem de kendi kariyer yolumda ne yapmak istediğime karar verdim. Aynı zamanda girişim ekosistemindeki imkansızlıklar sebebiyle birçok farklı sorumluluk üstlenmem gerekti ve bu sayede tahmin edemeyecedğim kadar çok şey öğrendim.",Evet,,,58807
2022,47.0,Kadın,6.01.1998 00:00,Bursa,İstanbul,Galatasaray Üniversitesi,Devlet,,Hayır,İşletme,1,Hazırlığım,,Bursa Anadolu Lisesi,,Bursa,Devlet,Eşit Ağırlık,,75 - 100,Evet,Mehmet Zorlu Vakfı ve Bursa Büyükşehir Belediyesi Bursu,1000₺ ve üstü,İlkokul,Hayır,-,Lise,Evet,Diğer,2.0,Evet,,Hayır,-,Evet,TEMA Vakfı üyeliğim var,,Evet,YGA Zirvelerinde bulunmaya hak kazanmıştım,Evet,,,58808
2022,47.0,Kadın,26.07.1999 00:00,Tekirdağ,İstanbul,İstanbul Üniversitesi,Devlet,,Hayır,Psikoloji,5,3.50 - 4.00,,Mehmet Akif Ersoy Anadolu Lisesi,,Tekirdağ,Devlet,Eşit Ağırlık,,75 - 100,Evet,KYK,500₺ - 999₺,İlkokul,Evet,Özel Sektör,İlkokul,Evet,Özel Sektör,2.0,Evet,,Hayır,-,Evet,YÖRET Vakfı Kendi Projeni Kendin Yap Çalışması kapsamında dijital medya ve güvenliği alanında Level 100 projesini takım arkadaşlarımla yazdım ve yürüttüm. 6 ay boyunca proje liderliği pozisyonunu üstlendim. YÖRET Vakfı Şiddetsiz Toplum Projesi Gönüllü Eğitmen IChild Çocuk Hakları Gönüllü Eğitmen IChild Çocuk İşçiliği Dijital İçerik Üreticisi,,Hayır,-,Evet,,,58809
2022,47.0,Erkek,16.08.2001 00:00,Malatya,Ankara,Orta Doğu Teknik Üniversitesi,Devlet,,Hayır,Elektrik-Elektronik Mühendisliği,2,3.00 - 3.49,,Özel Form Kampüs Anadolu Lisesi,,Konya,Devlet,Sayısal,,75 - 100,Evet,KYK,500₺ - 999₺,Üniversite,Evet,Kamu,Üniversite,Evet,Kamu,1.0,Hayır,,Evet,Bireysel,Evet,ODTÜ Run for the Earth plogging etkinliğinde yer aldım.,,Evet,"MEB tarafından düzenlenen Liselerarası Robot Yarışmasında,okulum adına kurduğum robotik ekibini yönetip,çizgi izleyen alanında yarıştım.",Evet,,,58810
2022,47.0,Kadın,4.01.2000 00:00,Adana,İstanbul,İstanbul Teknik Üniversitesi,Devlet,,Hayır,Matematik Mühendisliği,3,3.00 - 3.49,,Adana Ticaret Odası Anadolu Lisesi,,Adana,Devlet,Sayısal,,75 - 100,Evet,KYK,500₺ - 999₺,Lise,Hayır,-,Üniversite,Hayır,-,1.0,Evet,,Evet,Takım Oyuncusu,Evet,ÇYDD ve İstanbul Gönüllüleri'nde aktif olarak üyeyim,,Hayır,-,Evet,,,58811
2022,47.0,Kadın,20.10.2000 00:00,İstanbul,İstanbul,Doğuş Üniversitesi,Özel,,Evet,Endüstri Mühendisliği,3,3.00 - 3.49,,Final Temel Lisesi,,İstanbul,Devlet,Sayısal,,75 - 100,Hayır,-,-,Lise,Hayır,-,Ortaokul,Evet,Diğer,2.0,Evet,,Hayır,-,Evet,TOG-Kırmızıda Dur De Projesinde gönüllü eğitmenlik yaptım. TOG-Yeniden Hayat Projesinde koordinatörlük yaptım. Dersdem Birebir Projesi ile 2 ortaokul öğrencisine 7 ay gönüllü matematik öğretmenliği yaptım.,,Evet,"Şu an Patika.dev'de operasyon departmanında staj yapıyorum ve girişimde çalışma deneyimini 4 aydır ediniyorum. Hızlı karar alma, daha pratik düşünme, süreç takibi, proje yönetimi vb deneyimleri girişimden elde ederek ileride hayalini kurduğum 'kendi işini kurma' adımlarıma temel oluşturuyorum.",Evet,,,58812
