Basvuru Yili,Degerlendirme Puani,Cinsiyet,Universite Adi,Universite Turu,Burs Aliyor mu?,Bölüm,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,Lise Turu,Lise Bolumu,Baska Bir Kurumdan Burs Aliyor mu?,Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Kardes Sayisi,Girisimcilik Kulupleri Tarzi Bir Kulube Uye misiniz?,Profesyonel Bir Spor Daliyla Mesgul musunuz?,Aktif olarak bir STK üyesi misiniz?,Stk Projesine Katildiniz Mi?,Girisimcilikle Ilgili Deneyiminiz Var Mi?,Ingilizce Biliyor musunuz?
2022,47.0,1,136,1,0,158,4,4,0.0,1,2,0,1,0,0,1,0,0,4.0,1,0,1,0.0,1,1
2022,47.0,2,86,1,0,21,3,2,0.0,1,2,1,1,0,0,1,1,3,1.0,1,1,1,0.0,1,0
2022,47.0,2,70,1,0,10,2,2,0.0,1,2,0,4,1,2,3,1,3,0.0,1,1,1,0.0,1,1
2022,47.0,1,179,1,0,44,4,4,0.0,1,1,1,0,0,0,1,0,0,4.0,1,0,1,0.0,0,1
2022,47.0,1,24,2,1,21,3,4,0.0,1,2,1,1,0,0,2,0,0,1.0,1,1,1,0.0,0,1
2022,47.0,1,121,1,0,21,2,4,0.0,1,2,0,4,1,2,4,1,3,1.0,0,0,1,0.0,1,1
2022,47.0,1,70,1,0,12,3,4,0.0,1,0,0,1,0,0,3,0,0,2.0,1,0,1,0.0,1,1
2022,47.0,1,85,1,0,33,4,3,0.0,1,1,1,0,0,0,0,0,0,4.0,1,1,1,0.0,1,1
2022,47.0,2,118,1,0,36,1,0,0.0,1,2,0,1,0,0,1,0,0,4.0,0,1,1,0.0,1,1
2022,47.0,2,64,1,0,159,2,3,0.0,1,0,0,3,1,3,2,1,3,1.0,0,1,1,0.0,1,1
2022,47.0,1,19,2,1,16,2,5,0.0,1,2,0,0,0,0,3,0,0,4.0,1,1,0,0.0,0,1
2022,47.0,1,221,1,0,4,2,3,0.0,1,2,0,2,0,0,2,0,0,3.0,1,1,1,0.0,0,1
2022,47.0,1,206,1,0,9,2,4,0.0,1,2,0,0,0,0,0,0,0,2.0,0,1,1,0.0,0,0
2022,47.0,2,129,1,0,8,2,4,0.0,1,0,0,1,0,0,1,0,0,2.0,0,1,1,0.0,0,1
2022,47.0,2,156,1,0,57,3,4,0.0,1,2,0,1,0,0,1,1,2,3.0,1,1,1,0.0,0,1
2022,47.0,2,92,2,1,9,2,5,0.0,0,2,0,1,0,0,3,0,0,4.0,0,1,0,0.0,1,1
2022,47.0,1,141,1,0,99,3,5,0.0,1,0,1,0,0,0,1,0,0,1.0,0,1,1,0.0,0,1
2022,47.0,1,118,1,0,44,4,4,0.0,1,1,1,0,0,0,1,0,0,4.0,1,0,1,0.0,0,1
2022,47.0,1,72,1,0,0,2,3,0.0,1,2,1,1,0,0,3,1,1,4.0,0,1,1,0.0,1,0
2022,47.0,2,166,1,0,41,2,5,0.0,1,1,1,0,0,0,1,0,0,4.0,0,1,1,0.0,0,1
2022,47.0,2,58,1,0,160,4,4,0.0,1,2,0,2,0,0,3,0,0,1.0,1,1,1,0.0,0,1
2022,47.0,1,246,1,0,63,2,3,0.0,1,0,0,2,1,3,1,0,0,2.0,1,1,1,0.0,0,1
2022,47.0,1,107,1,0,19,4,3,0.0,1,3,1,1,0,0,1,0,0,3.0,0,1,1,0.0,1,1
2022,47.0,1,118,1,0,6,4,3,0.0,1,3,0,3,0,0,3,0,0,2.0,0,1,1,0.0,0,1
2022,47.0,1,188,2,1,110,3,4,0.0,1,1,1,1,0,0,1,0,0,4.0,0,1,1,0.0,0,1
2022,47.0,2,146,1,0,10,4,4,0.0,1,2,0,1,0,0,1,1,3,2.0,1,1,0,0.0,1,1
2022,47.0,1,109,2,1,0,3,5,0.0,0,2,1,4,1,3,5,1,2,0.0,0,0,1,0.0,0,1
2022,47.0,1,122,1,0,9,3,4,0.0,1,2,1,1,0,0,3,0,0,2.0,1,1,1,0.0,0,1
2022,47.0,1,179,1,0,9,5,4,0.0,1,2,1,1,0,0,1,0,0,4.0,1,0,1,0.0,0,1
2022,47.0,1,121,1,0,11,3,4,0.0,0,0,0,4,0,0,3,1,1,1.0,1,1,1,0.0,1,1
2022,47.0,1,70,1,0,2,5,4,0.0,1,0,0,3,0,0,3,1,3,2.0,0,0,1,0.0,1,1
2022,47.0,2,121,1,0,24,2,4,0.0,1,2,0,3,0,0,3,1,3,1.0,1,1,1,0.0,1,1
2022,47.0,1,121,1,0,11,2,5,0.0,1,0,1,1,1,1,2,0,0,1.0,1,1,1,0.0,1,1
2022,47.0,1,66,1,0,13,4,3,0.0,1,0,0,2,0,0,4,1,3,1.0,1,0,1,0.0,1,1
2022,47.0,1,120,1,0,47,2,4,0.0,1,0,1,0,0,0,2,0,0,4.0,1,1,1,0.0,0,0
2022,47.0,2,186,1,0,6,3,4,0.0,1,3,1,1,0,0,3,0,0,2.0,1,1,1,0.0,0,1
2022,47.0,1,18,2,1,21,3,4,0.0,0,2,0,1,0,0,3,0,0,2.0,1,0,1,0.0,0,1
2022,47.0,1,6,2,1,4,4,4,0.0,1,2,0,3,0,0,3,0,0,2.0,0,1,1,0.0,1,1
2022,47.0,1,35,2,0,12,4,3,0.0,0,0,0,3,0,0,3,0,0,0.0,1,1,1,0.0,0,1
2022,47.0,1,83,2,1,23,3,3,0.0,1,2,1,2,0,0,3,0,1,3.0,1,0,1,0.0,1,1
2022,47.0,1,81,1,0,8,3,4,0.0,1,0,0,1,1,3,4,1,3,1.0,1,1,1,0.0,1,1
2022,47.0,2,121,1,0,2,4,3,0.0,0,0,0,4,1,3,3,1,3,2.0,0,1,1,0.0,1,1
2022,47.0,1,81,1,0,9,2,4,0.0,1,2,0,4,1,2,4,0,0,1.0,1,1,1,0.0,0,1
2022,47.0,1,24,2,1,15,3,5,0.0,0,2,1,4,0,0,1,0,0,2.0,0,1,1,0.0,1,1
2022,47.0,1,66,1,0,90,2,2,0.0,1,2,1,4,1,2,3,0,0,0.0,1,1,1,0.0,0,1
2022,47.0,1,78,1,0,23,4,5,0.0,1,2,0,3,1,3,3,1,3,2.0,0,1,1,0.0,0,1
2022,47.0,1,94,1,0,9,2,4,0.0,1,2,0,1,0,0,3,1,2,4.0,0,1,1,0.0,0,1
2022,47.0,2,119,1,0,109,4,4,0.0,1,2,1,2,0,0,2,0,0,3.0,1,1,1,0.0,0,1
2022,47.0,2,89,1,0,3,2,4,0.0,1,2,1,1,1,3,2,1,3,2.0,1,1,1,0.0,0,1
2022,47.0,2,148,1,0,0,2,3,0.0,1,2,0,1,0,0,2,1,3,4.0,0,1,1,0.0,1,1
2022,47.0,2,172,1,0,161,3,2,0.0,1,0,1,1,0,0,4,1,2,4.0,0,1,1,0.0,0,1
2022,47.0,1,213,1,0,4,0,0,0.0,1,2,0,1,0,0,2,1,1,3.0,1,1,1,0.0,1,1
2022,47.0,1,15,2,1,162,1,4,0.0,0,0,1,3,0,0,2,0,0,1.0,0,1,1,0.0,1,1
2022,47.0,1,111,1,0,0,2,5,0.0,1,0,1,2,1,3,3,1,3,1.0,0,1,1,0.0,1,1
2022,47.0,2,117,1,0,163,4,3,0.0,1,1,1,1,0,0,1,1,3,3.0,0,1,1,0.0,1,1
2022,47.0,1,66,1,0,40,4,5,0.0,0,0,1,4,1,3,5,1,3,1.0,1,0,1,0.0,1,1
2022,47.0,1,147,1,0,164,1,5,0.0,1,2,0,1,0,0,1,0,0,4.0,1,1,1,0.0,1,1
2022,47.0,2,30,2,1,29,4,4,0.0,0,0,1,3,1,3,3,1,1,2.0,1,1,1,0.0,0,1
2022,47.0,2,97,1,0,10,2,5,0.0,1,2,1,2,1,3,0,0,0,0.0,0,1,1,0.0,0,1
2022,47.0,1,165,1,0,75,3,4,0.0,1,2,0,4,0,0,4,1,2,1.0,1,0,1,0.0,1,1
2022,47.0,1,72,1,0,138,4,5,0.0,1,1,0,3,0,0,3,0,0,1.0,1,0,1,0.0,1,1
2022,47.0,1,1,2,1,2,1,4,0.0,1,0,0,3,1,3,4,1,3,2.0,1,1,0,0.0,0,1
2022,47.0,2,97,1,0,10,3,4,0.0,1,2,0,4,1,1,4,1,1,2.0,1,0,1,0.0,1,1
2022,47.0,2,81,1,0,8,4,4,0.0,1,0,0,4,1,2,4,1,2,1.0,0,1,1,0.0,1,1
2022,47.0,1,81,1,0,15,3,2,0.0,1,0,1,4,0,0,4,1,2,1.0,1,0,1,0.0,1,1
2022,47.0,1,98,1,0,38,4,3,0.0,1,1,1,4,0,0,4,0,0,1.0,0,1,1,0.0,1,1
2022,47.0,1,149,1,0,5,4,3,0.0,0,0,0,4,0,0,3,1,3,2.0,1,1,1,0.0,0,1
2022,47.0,1,108,1,0,165,4,3,0.0,0,2,0,1,0,0,2,1,2,3.0,1,1,1,0.0,0,1
2022,47.0,1,139,1,0,9,5,4,0.0,1,2,0,4,1,3,3,0,0,2.0,0,1,1,0.0,0,1
2022,47.0,1,107,1,0,6,3,4,0.0,1,3,1,2,0,0,3,0,0,3.0,0,1,0,0.0,1,1
2022,47.0,1,64,1,0,12,1,0,0.0,1,0,0,1,0,0,4,1,3,3.0,1,1,1,0.0,0,1
2022,47.0,1,142,1,0,2,4,3,0.0,1,0,0,4,1,3,4,1,3,1.0,0,0,1,0.0,1,1
2022,47.0,1,142,1,0,12,1,0,0.0,1,0,1,1,0,0,3,1,1,2.0,1,0,1,0.0,1,1
2022,47.0,1,81,1,0,15,5,5,0.0,1,0,1,1,1,3,1,1,3,2.0,1,0,1,0.0,0,1
2022,47.0,2,70,1,0,10,2,4,0.0,1,2,1,4,1,2,4,1,2,1.0,0,1,1,0.0,1,1
2022,47.0,1,89,1,0,51,3,4,0.0,1,2,1,3,0,0,4,0,0,1.0,1,1,1,0.0,0,1
2022,47.0,1,61,2,1,21,3,4,0.0,1,2,0,3,0,0,2,1,1,2.0,1,0,1,0.0,1,1
2022,47.0,1,20,2,1,15,4,5,0.0,1,0,0,3,0,0,4,1,3,1.0,1,0,1,0.0,1,1
2022,47.0,1,89,1,0,24,3,2,0.0,1,2,0,4,0,0,4,1,2,2.0,1,1,1,0.0,0,1
2022,47.0,2,133,1,0,10,3,2,0.0,1,2,0,2,1,2,3,1,1,2.0,0,1,1,0.0,1,1
2022,47.0,1,6,2,1,11,2,4,0.0,1,0,0,1,0,0,2,1,3,1.0,1,1,1,0.0,1,1
2022,47.0,2,70,1,0,12,3,4,0.0,1,0,0,1,0,0,4,0,0,2.0,0,0,1,0.0,1,1
2022,47.0,2,138,1,0,33,2,5,0.0,1,1,0,1,0,0,2,1,3,2.0,1,0,1,0.0,1,1
2022,47.0,1,61,2,1,21,3,3,0.0,0,2,0,5,1,2,4,0,0,1.0,1,1,1,0.0,0,1
2022,47.0,1,100,1,0,21,3,3,0.0,1,2,0,1,1,3,1,1,1,1.0,1,1,1,0.0,0,1
2022,47.0,1,98,1,0,131,5,3,0.0,1,0,0,1,1,1,1,1,1,1.0,0,1,1,0.0,0,1
2022,47.0,2,8,2,1,3,4,3,0.0,0,2,0,4,0,0,4,0,0,0.0,1,0,1,0.0,1,1
2022,47.0,1,98,1,0,12,4,3,0.0,1,0,0,1,0,0,1,1,1,4.0,1,0,1,0.0,1,1
2022,47.0,1,121,1,0,21,4,4,0.0,1,2,0,4,1,2,4,1,2,1.0,1,0,1,0.0,1,1
2022,47.0,1,25,2,1,29,3,4,0.0,1,0,1,1,0,0,2,1,1,2.0,1,0,1,0.0,1,1
2022,47.0,1,89,1,0,76,1,0,0.0,1,2,0,4,1,2,4,1,2,0.0,1,1,1,0.0,0,1
2022,47.0,1,133,1,0,76,3,4,0.0,1,2,0,3,0,0,3,1,2,1.0,1,0,1,0.0,1,1
2022,47.0,1,45,2,1,21,5,5,0.0,1,2,0,1,0,0,1,1,1,2.0,1,0,1,0.0,0,1
2022,47.0,2,61,2,1,21,3,2,0.0,1,1,1,3,0,0,2,0,0,1.0,1,1,1,0.0,1,1
2022,47.0,2,100,1,0,21,4,2,0.0,1,2,0,3,0,0,4,1,3,2.0,1,1,1,0.0,0,1
2022,47.0,1,96,1,0,80,2,3,0.0,1,2,0,1,1,3,2,1,3,3.0,1,1,1,0.0,0,1
2022,47.0,1,117,1,0,23,2,5,0.0,1,2,0,3,1,1,3,1,2,1.0,1,1,1,0.0,0,1
2022,47.0,1,140,1,0,4,1,0,0.0,0,2,0,3,0,0,4,1,1,1.0,1,1,1,0.0,1,1
2022,47.0,2,66,1,0,10,3,4,0.0,1,2,1,4,0,0,4,1,3,1.0,0,1,0,0.0,1,1
2022,47.0,1,146,1,0,21,4,2,0.0,1,2,0,0,1,2,1,1,1,2.0,1,1,1,0.0,0,1
2022,47.0,1,64,1,0,35,4,4,0.0,1,0,0,2,1,3,1,1,3,3.0,1,1,1,0.0,0,1
2022,47.0,1,133,1,0,76,5,3,0.0,1,2,0,4,0,0,3,1,1,0.0,1,1,1,0.0,0,1
2022,47.0,1,174,1,0,101,2,4,0.0,1,2,0,4,0,0,4,0,0,1.0,1,0,1,0.0,1,1
2022,47.0,1,31,2,0,86,4,4,0.0,0,2,0,4,0,0,6,1,3,0.0,1,1,1,0.0,1,1
2022,47.0,1,6,2,1,29,3,5,0.0,1,0,1,3,0,0,2,0,0,1.0,0,1,1,0.0,0,1
2022,47.0,2,1,2,1,12,3,3,0.0,0,0,0,4,0,0,5,1,3,0.0,0,1,1,0.0,1,1
2022,47.0,1,24,1,0,3,4,4,0.0,1,2,1,2,1,3,4,1,3,2.0,1,0,1,0.0,0,1
2022,47.0,2,110,1,0,3,4,3,0.0,1,2,1,1,0,0,4,1,1,2.0,0,1,1,0.0,1,1
2022,47.0,1,113,1,0,145,3,5,0.0,1,2,0,2,0,0,2,0,0,4.0,0,1,1,0.0,0,1
2022,47.0,1,146,1,0,45,3,5,0.0,1,2,0,1,0,0,1,0,0,0.0,0,1,1,0.0,1,1
2022,47.0,2,213,1,0,34,5,4,0.0,1,2,0,3,0,0,1,0,0,1.0,0,1,1,0.0,0,1
2022,47.0,1,58,1,0,15,4,5,0.0,1,0,0,1,1,3,3,0,0,2.0,0,0,1,0.0,1,1
2022,47.0,1,70,1,0,12,4,3,0.0,1,0,1,1,1,3,1,1,3,2.0,0,1,1,0.0,0,1
2022,47.0,2,54,2,1,10,3,2,0.0,1,2,0,4,0,0,4,1,3,0.0,1,1,1,0.0,0,1
2022,47.0,1,121,1,0,65,3,2,0.0,1,2,1,1,1,3,2,0,0,3.0,1,1,1,0.0,0,1
2022,47.0,2,149,1,0,9,4,4,0.0,1,2,1,0,0,0,1,1,1,3.0,0,1,1,0.0,0,1
2022,47.0,2,8,2,1,3,3,2,0.0,1,2,0,3,1,1,3,1,1,1.0,1,0,1,0.0,1,1
2022,47.0,1,70,1,0,26,2,2,0.0,1,0,0,3,0,0,4,0,0,1.0,1,0,1,0.0,1,1
2022,47.0,1,200,1,0,166,2,4,0.0,1,2,0,1,0,0,2,1,2,3.0,1,1,0,0.0,1,1
2022,47.0,1,91,1,0,2,1,0,0.0,1,0,0,1,0,0,1,1,1,4.0,1,1,1,0.0,1,1
2022,47.0,1,81,1,0,8,4,3,0.0,0,0,0,4,0,0,3,0,0,1.0,0,1,1,0.0,1,1
2022,47.0,1,98,1,0,21,3,3,0.0,1,2,0,1,0,0,3,1,2,3.0,0,1,1,0.0,0,1
2022,47.0,1,32,2,1,15,3,5,0.0,1,0,0,2,0,0,1,1,3,3.0,0,1,1,0.0,1,1
2022,47.0,1,116,1,0,55,2,3,0.0,1,2,0,1,0,0,3,0,3,1.0,1,1,0,0.0,1,1
2022,47.0,1,98,1,0,79,1,5,0.0,1,0,0,2,0,0,2,1,3,2.0,0,0,1,0.0,1,1
2022,47.0,2,130,1,0,37,3,2,0.0,0,2,0,2,0,0,1,1,3,3.0,1,1,1,0.0,1,1
2022,47.0,1,70,1,0,115,4,3,0.0,1,2,0,1,0,0,4,1,2,2.0,1,0,1,0.0,1,1
2022,47.0,1,128,1,0,21,4,4,0.0,1,2,0,4,1,3,4,1,2,1.0,1,1,0,0.0,1,1
2022,47.0,1,246,1,0,74,3,3,0.0,1,1,1,1,0,0,1,1,1,4.0,1,1,1,0.0,0,1
2022,46.0,1,7,2,1,35,3,5,0.0,1,0,0,1,0,0,2,0,0,1.0,1,0,1,0.0,1,1
2022,46.0,1,121,1,0,34,3,4,0.0,1,2,1,2,0,0,2,0,0,3.0,1,0,1,0.0,1,1
2022,46.0,1,102,1,0,21,3,3,0.0,1,2,1,0,1,3,0,0,0,4.0,1,1,1,0.0,0,1
2022,46.0,1,21,2,1,111,4,4,0.0,1,1,1,3,0,0,2,1,1,2.0,1,0,1,0.0,1,1
2022,46.0,1,96,1,0,40,4,3,0.0,0,0,0,1,0,0,3,0,0,2.0,0,1,1,0.0,0,1
2022,46.0,2,70,1,0,2,2,2,0.0,1,0,1,3,0,0,3,0,0,2.0,1,0,1,0.0,1,1
2022,46.0,2,99,1,0,138,2,3,0.0,1,1,1,1,0,0,1,1,1,0.0,0,1,1,0.0,1,1
2022,46.0,2,95,1,0,93,1,0,0.0,1,2,1,1,0,0,3,1,3,2.0,1,1,1,0.0,0,1
2022,46.0,2,89,1,0,31,3,2,0.0,0,2,1,1,0,0,1,1,3,3.0,1,1,1,0.0,1,1
2022,46.0,1,76,2,1,15,2,3,0.0,1,0,1,1,0,0,1,1,1,3.0,1,1,1,0.0,0,1
2022,46.0,1,154,1,0,21,2,4,0.0,1,2,1,1,0,0,1,0,0,4.0,1,0,1,0.0,1,1
2022,46.0,1,98,1,0,12,4,3,0.0,0,0,0,4,0,0,4,0,0,1.0,0,1,1,0.0,0,1
2022,46.0,2,174,1,0,3,2,2,0.0,0,2,0,4,1,2,4,1,2,1.0,1,1,1,0.0,1,1
2022,46.0,1,35,2,0,10,3,2,0.0,1,2,0,4,1,2,4,1,2,0.0,1,1,1,0.0,1,1
2022,46.0,2,73,1,0,93,3,3,0.0,0,2,0,4,0,0,4,1,2,0.0,1,1,1,0.0,0,1
2022,46.0,2,73,1,0,3,5,3,0.0,1,2,0,1,0,0,0,1,1,1.0,0,1,1,0.0,1,1
2022,46.0,2,66,1,0,40,2,3,0.0,0,0,0,4,0,0,4,0,0,1.0,0,0,1,0.0,1,1
2022,46.0,2,35,2,0,12,1,0,0.0,0,0,0,1,0,0,3,1,3,2.0,1,1,1,0.0,1,1
2022,46.0,2,66,1,0,37,5,3,0.0,0,2,0,4,0,0,4,1,3,1.0,0,1,1,0.0,0,1
2022,46.0,2,85,1,0,15,3,3,0.0,1,0,1,1,0,0,3,0,0,1.0,0,1,1,0.0,1,1
2022,46.0,2,54,2,1,31,4,3,0.0,0,2,0,1,0,0,4,1,1,3.0,1,0,1,0.0,1,1
2022,46.0,2,39,2,1,104,3,3,0.0,0,2,0,3,0,0,4,1,3,2.0,1,0,1,0.0,1,1
2022,46.0,1,19,2,0,138,4,3,0.0,0,1,0,1,0,0,4,1,2,1.0,1,1,1,0.0,0,1
2022,46.0,2,54,2,1,161,2,4,0.0,1,0,1,2,0,0,2,0,0,2.0,1,1,1,0.0,0,1
2022,46.0,1,70,1,0,44,3,5,0.0,1,1,1,4,1,3,3,1,3,0.0,0,1,0,0.0,1,1
2022,46.0,2,89,1,0,153,3,4,0.0,1,2,1,1,1,2,0,0,0,0.0,1,1,1,0.0,0,1
2022,46.0,2,70,1,0,12,2,4,0.0,1,0,0,3,0,0,5,1,3,2.0,1,1,1,0.0,0,1
2022,46.0,1,24,2,1,124,4,3,0.0,0,1,1,1,0,0,1,1,3,1.0,0,1,1,0.0,1,1
2022,46.0,1,24,2,1,5,4,5,0.0,1,0,0,1,1,3,2,1,3,1.0,1,0,0,0.0,1,1
2022,46.0,1,58,1,0,15,3,5,0.0,1,0,1,2,0,0,2,1,1,3.0,1,1,1,0.0,1,1
2022,46.0,1,66,1,0,35,3,3,0.0,1,0,0,1,1,1,1,1,1,2.0,0,1,1,0.0,1,1
2022,46.0,2,64,1,0,21,4,3,0.0,1,2,0,4,1,2,4,1,3,0.0,1,1,1,0.0,1,1
2022,46.0,1,98,1,0,75,3,5,0.0,1,2,1,2,0,1,1,1,3,2.0,1,0,1,0.0,1,1
2022,46.0,1,1,2,0,21,1,4,0.0,0,2,0,5,1,2,4,1,3,1.0,1,0,1,0.0,0,1
2022,46.0,1,8,2,1,15,4,4,0.0,1,0,0,3,0,0,3,0,0,1.0,1,0,1,0.0,0,1
2022,46.0,1,142,1,0,167,2,3,0.0,1,0,1,2,0,0,4,1,3,1.0,1,1,1,0.0,0,1
2022,46.0,1,66,1,0,29,3,3,0.0,1,0,1,1,0,0,4,1,2,2.0,1,0,1,0.0,0,1
2022,46.0,1,21,2,1,21,4,5,0.0,1,2,1,4,1,2,4,1,2,1.0,0,1,1,0.0,1,1
2022,46.0,2,189,1,0,92,4,2,0.0,1,2,0,3,0,0,3,1,3,1.0,1,1,1,0.0,0,1
2022,46.0,2,89,1,0,165,1,0,0.0,0,2,0,4,1,2,4,0,0,1.0,1,1,1,0.0,1,1
2022,46.0,1,221,1,0,4,2,3,0.0,1,2,1,1,0,0,0,1,1,4.0,1,1,1,0.0,0,1
2022,46.0,2,122,1,0,168,2,3,0.0,1,1,0,0,0,0,0,0,0,3.0,0,1,1,0.0,1,1
2022,46.0,2,70,1,0,40,4,2,0.0,1,0,0,1,1,3,2,1,3,1.0,1,1,0,0.0,1,1
2022,46.0,1,121,1,0,58,4,4,0.0,0,1,0,1,0,0,2,1,1,2.0,1,0,1,0.0,0,1
2022,46.0,1,144,1,0,169,3,5,0.0,1,3,1,0,0,0,1,0,0,4.0,1,0,1,0.0,0,1
2022,46.0,2,130,1,0,21,1,0,0.0,0,2,0,3,0,0,1,1,1,3.0,1,1,1,0.0,1,1
2022,46.0,1,107,1,0,0,2,5,0.0,1,0,1,0,0,0,2,0,0,4.0,0,0,1,0.0,1,1
2022,46.0,2,2,2,1,68,2,5,0.0,0,2,0,1,0,0,1,1,1,2.0,1,0,1,0.0,1,1
2022,46.0,1,139,1,0,0,2,3,0.0,1,2,0,1,0,0,1,0,0,4.0,1,1,1,0.0,0,1
2022,46.0,1,200,1,0,122,2,4,0.0,1,0,0,1,0,0,1,0,0,2.0,0,1,1,0.0,0,1
2022,46.0,1,72,1,0,58,2,4,0.0,1,1,1,0,0,0,1,0,0,4.0,0,1,1,0.0,0,0
2022,46.0,1,11,2,1,47,3,3,0.0,1,0,1,1,0,0,2,1,3,3.0,0,1,1,0.0,0,1
2022,46.0,2,98,1,0,10,3,3,0.0,1,2,1,1,0,0,2,0,0,4.0,1,1,1,0.0,1,1
2022,46.0,2,39,2,1,31,2,2,0.0,0,2,0,4,1,2,4,1,2,0.0,1,1,1,0.0,0,1
2022,46.0,1,64,1,0,21,1,0,0.0,0,2,0,4,0,0,5,1,2,1.0,1,1,1,0.0,0,1
2022,46.0,2,64,1,0,64,2,2,0.0,1,2,1,2,0,0,2,1,1,2.0,1,1,1,0.0,0,1
2022,46.0,2,176,1,0,9,3,4,0.0,1,2,0,0,0,0,0,1,3,3.0,0,1,1,0.0,0,1
2022,46.0,1,173,2,1,23,3,5,0.0,1,2,0,1,0,0,3,1,3,2.0,0,0,1,0.0,1,1
2022,46.0,2,179,1,0,170,2,4,0.0,1,1,0,0,0,0,2,0,0,2.0,1,0,1,0.0,1,0
2022,46.0,1,117,1,0,2,3,5,0.0,1,0,1,1,0,0,1,1,1,3.0,1,1,1,0.0,1,1
2022,46.0,1,124,1,0,79,4,3,0.0,0,0,0,4,1,3,4,1,3,1.0,1,1,1,0.0,0,1
2022,46.0,2,89,1,0,7,3,4,0.0,1,2,1,1,0,0,2,1,3,1.0,1,1,1,0.0,0,1
2022,46.0,1,149,1,0,108,3,3,0.0,1,0,1,1,0,0,1,0,0,1.0,1,1,1,0.0,1,1
2022,46.0,2,130,1,0,31,4,2,0.0,1,2,0,1,0,0,2,0,0,2.0,1,1,1,0.0,1,1
2022,46.0,1,98,1,0,171,2,5,0.0,1,0,0,1,1,3,2,0,0,1.0,1,0,1,0.0,1,1
2022,46.0,1,91,1,0,15,4,5,0.0,1,0,0,1,0,0,1,0,0,0.0,1,1,1,0.0,0,1
2022,46.0,2,128,1,0,10,4,4,0.0,0,2,0,1,1,1,1,1,1,1.0,1,0,1,0.0,1,1
2022,46.0,1,170,1,0,0,4,5,0.0,1,0,0,1,1,2,3,1,2,1.0,1,0,1,0.0,1,1
2022,46.0,1,198,1,0,42,2,3,0.0,1,1,1,0,0,0,2,0,0,2.0,1,1,1,0.0,0,1
2022,46.0,1,130,1,0,4,2,3,0.0,1,2,0,1,0,0,0,0,0,2.0,0,1,1,0.0,0,1
2022,46.0,1,147,1,0,109,2,4,0.0,1,2,1,3,0,0,3,0,0,3.0,0,1,1,0.0,0,0
2022,46.0,1,131,1,0,48,2,5,0.0,1,2,0,1,0,0,1,0,0,4.0,1,0,1,0.0,0,1
2022,46.0,1,100,1,0,9,2,3,0.0,1,2,0,4,1,3,4,1,3,1.0,0,1,1,0.0,0,1
2022,46.0,1,121,1,0,7,3,3,0.0,1,2,1,4,0,0,4,1,2,0.0,1,1,1,0.0,0,1
2022,46.0,2,85,1,0,9,4,4,0.0,1,2,1,3,0,0,1,1,1,2.0,0,1,1,0.0,0,1
2022,46.0,1,128,1,0,23,5,3,0.0,0,2,1,3,0,0,4,0,0,2.0,1,1,1,0.0,1,1
2022,46.0,2,174,1,0,34,4,3,0.0,1,2,0,4,0,0,4,0,0,1.0,0,1,1,0.0,0,1
2022,46.0,1,139,1,0,10,2,3,0.0,1,2,1,2,0,0,2,1,3,2.0,1,1,1,0.0,0,1
2022,46.0,1,127,1,0,9,3,4,0.0,1,2,1,1,1,3,1,1,1,1.0,1,0,1,0.0,0,1
2022,46.0,1,194,1,0,41,2,3,0.0,1,1,1,0,0,0,1,0,0,4.0,1,1,1,0.0,0,1
2022,46.0,1,6,2,1,21,2,3,0.0,0,2,0,5,1,3,4,1,3,1.0,1,1,1,0.0,0,1
2022,46.0,1,58,1,0,2,5,3,0.0,1,0,1,2,0,0,3,1,1,1.0,1,1,1,0.0,0,1
2022,46.0,1,64,1,0,19,4,3,0.0,1,3,0,3,0,0,3,1,1,1.0,0,1,1,0.0,0,1
2022,46.0,1,84,1,0,109,3,3,0.0,1,2,1,1,0,0,1,0,0,4.0,1,1,1,0.0,0,1
2022,46.0,2,39,2,1,11,2,4,0.0,0,0,0,3,0,0,4,1,3,0.0,1,0,1,0.0,0,1
2022,46.0,1,97,1,0,21,2,4,0.0,1,2,0,4,0,0,4,1,2,1.0,1,0,1,0.0,1,1
2022,46.0,1,117,1,0,63,3,5,0.0,1,0,0,1,0,0,1,1,3,2.0,0,0,1,0.0,1,1
2022,46.0,2,98,1,0,76,4,4,0.0,1,2,0,3,0,0,3,0,0,1.0,0,1,1,0.0,0,1
2022,46.0,1,66,1,0,21,1,0,0.0,1,2,0,1,0,0,4,1,2,2.0,1,1,1,0.0,1,1
2022,46.0,1,154,1,0,15,3,4,0.0,0,0,0,1,0,0,3,1,1,2.0,1,0,1,0.0,1,1
2022,46.0,1,64,1,0,35,3,5,0.0,1,0,0,3,0,0,3,1,3,2.0,1,1,1,0.0,0,1
2022,46.0,1,70,1,0,40,2,3,0.0,1,0,0,5,1,2,1,0,0,2.0,1,0,1,0.0,0,1
2022,46.0,1,38,2,1,0,3,4,0.0,1,0,0,1,0,0,4,1,2,1.0,1,0,1,0.0,1,1
2022,46.0,2,24,2,1,9,2,4,0.0,0,2,1,3,0,0,3,1,1,2.0,1,1,0,0.0,0,1
